Timestamp,IP Address,Country,Jobs Placed,Job Requested,Demo Request,Response Code,Page Accessed,User  Agent,Session ID,Sales Revenue,Payment Method,Satisfaction Rating
2025-03-26 19:24:48,122.62.99.75,Netherlands,9,Business Analyst,,404,/prototype.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/14.9v4085.0 Mobile/20H098 Safari/532.0",5974c509-0bc9-42c8-90d2-0cb45a1810a4,8341.55,PayPal,2
2025-03-22 05:24:53,97.243.177.126,Portugal,3,Business Analyst,,200,/index.html,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/32.0.885.0 Mobile/80E072 Safari/534.2",150206f0-8459-4115-ba2f-5896b6120317,6459.69,Debit Card,5
2025-01-19 16:33:23,22.85.179.211,Portugal,2,Product Manager,Scheduled Demo,404,/images/events.jpg,Opera/9.89.(X11; Linux x86_64; ak-GH) Presto/2.9.178 Version/11.00,ec9a219a-dcc6-4969-8d61-98e4bbac0b11,4541.14,Bank Transfer,4
2025-03-28 23:20:36,129.238.80.165,Netherlands,4,User  Experience (UX) Designer,Promotional Event,304,/index.html,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0; rv:1.9.6.20) Gecko/4520-09-30 16:32:37 Firefox/3.6.2,55dac47f-a94a-4920-b174-8a009baabc69,6830.34,Credit Card,5
2025-02-11 14:10:01,11.162.238.4,UK,3,AI Research Scientist,Scheduled Demo,404,/index.html,Opera/9.63.(Windows NT 6.0; br-FR) Presto/2.9.161 Version/12.00,327fef6c-ef0e-4ec6-9e23-65413ef10bda,1260.2,PayPal,4
2025-03-27 15:21:19,112.243.158.104,Netherlands,5,AI Solutions Architect,AI-Powered Virtual Assistant,404,/prototype.php,Opera/9.12.(X11; Linux i686; hsb-DE) Presto/2.9.160 Version/10.00,19f2ce1f-378b-496f-8f58-2c7dadbd4914,6877.38,Credit Card,4
2025-02-01 23:32:10,56.91.39.20,Zimbabwe,10,Business Analyst,,200,/index.html,Mozilla/5.0 (Android 4.2.2; Mobile; rv:12.0) Gecko/12.0 Firefox/12.0,afed0201-6761-4231-8a1f-7505d235214c,6847.02,Bank Transfer,4
2025-01-19 20:38:43,196.47.158.242,France,5,Product Manager,Promotional Event,404,/scheduledemo.php,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/15.0.871.0 Safari/532.0",0110f2d8-25d0-4dcd-a907-3c2fc1d990c6,9963.64,Bank Transfer,5
2025-01-22 19:22:21,33.45.237.98,China,7,User  Experience (UX) Designer,,200,/index.html,Opera/8.82.(Windows 98; Win 9x 4.90; sv-FI) Presto/2.9.177 Version/10.00,94cff6a9-4d26-4b55-8e95-85dfaf528861,8641.18,PayPal,3
2025-02-19 22:56:22,219.206.158.12,USA,8,AI Solutions Architect,Scheduled Demo,304,/event.php,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/33.0.835.0 Safari/532.0",ea5528a6-612b-42ba-b4ec-ca5a3ccc0709,7289.38,Debit Card,1
2025-01-21 00:33:49,207.178.13.63,Germany,1,Digital Transformation Consultant,AI-Powered Virtual Assistant,404,/event.php,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3 rv:5.0; oc-FR) AppleWebKit/532.49.1 (KHTML, like Gecko) Version/4.0 Safari/532.49.1",ff21557b-4d6a-4bc1-a4f2-a7687ab9dff1,1569.62,Bank Transfer,3
2025-01-16 23:41:45,186.24.244.119,India,6,Business Analyst,AI-Powered Virtual Assistant,404,/index.html,Opera/9.84.(Windows NT 5.01; fy-DE) Presto/2.9.183 Version/12.00,d787459c-2709-49a2-9167-1d39768dfb19,2025.3,Credit Card,5
2025-02-18 13:05:31,194.116.157.102,Japan,7,Product Manager,,200,/event.php,Opera/9.29.(Windows NT 6.0; ln-CD) Presto/2.9.190 Version/11.00,2406067f-ca1f-4f60-b91d-01cca1ff076f,6754.86,Bank Transfer,5
2025-01-27 05:24:08,149.38.193.124,China,5,Marketing Specialist,,304,/event.php,Opera/9.88.(X11; Linux x86_64; apn-IN) Presto/2.9.177 Version/11.00,7ac1a916-3c6f-4b95-81e4-51be643cdbf1,4142.28,PayPal,5
2025-01-07 05:21:53,210.159.121.178,Germany,6,Technical Support Specialist,,304,/event.php,Opera/8.79.(X11; Linux i686; csb-PL) Presto/2.9.161 Version/11.00,36fdbb4b-bea1-4dd1-9e66-3b50456905dc,9705.35,Bank Transfer,5
2025-01-19 02:58:14,124.249.192.254,France,3,Technical Support Specialist,,304,/index.html,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),98b247ac-63b9-4117-a4ca-6d38c71adf3b,2583.06,PayPal,1
2025-03-27 17:13:09,189.1.4.122,France,2,Data Scientist,,304,/images/events.jpg,Opera/8.45.(X11; Linux x86_64; szl-PL) Presto/2.9.166 Version/11.00,341cd756-c293-4307-a458-496e64b80d74,7686.56,Bank Transfer,3
2025-03-03 08:16:26,124.210.1.216,Netherlands,2,Marketing Specialist,AI-Powered Virtual Assistant,404,/index.html,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/52.0.859.0 Mobile/12C199 Safari/534.2",f4dcfdc1-5098-4381-9ea2-72b8be05c3c2,7683.46,Credit Card,3
2025-01-09 18:18:53,123.200.250.96,Zimbabwe,10,Technical Support Specialist,,404,/scheduledemo.php,"Mozilla/5.0 (Windows 98) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/49.0.879.0 Safari/531.1",e9eb41b4-4541-4108-84a6-b1c837f5d43f,3259.34,PayPal,3
2025-03-27 12:04:07,115.121.241.19,Zimbabwe,4,AI Research Scientist,Promotional Event,404,/scheduledemo.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/26.0.838.0 Mobile/83I476 Safari/534.1",f32c37ad-b568-4922-9018-7e514b21900e,4201.14,Debit Card,4
2025-02-21 16:58:10,68.129.164.32,Jamaica,6,AI Research Scientist,Scheduled Demo,404,/prototype.php,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6059-03-06 03:37:57 Firefox/3.8,2e4d3f1c-655e-41bf-8497-d6fcd515714b,6365.5,PayPal,2
2025-03-15 01:13:21,180.34.19.86,Zimbabwe,8,AI Solutions Architect,Promotional Event,200,/event.php,Opera/9.46.(Windows 98; mg-MG) Presto/2.9.180 Version/11.00,83b674c5-245c-428d-b3fe-db4fa3019f41,3740.56,PayPal,5
2025-01-16 05:09:26,136.78.155.176,Russia,7,Product Manager,AI-Powered Virtual Assistant,304,/index.html,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/28.0.896.0 Safari/531.1",fb036434-657c-4267-84b8-d3883c930501,8041.27,Debit Card,2
2025-03-04 00:54:08,114.246.245.171,Germany,8,User  Experience (UX) Designer,Scheduled Demo,304,/index.html,Opera/9.14.(X11; Linux i686; gl-ES) Presto/2.9.182 Version/11.00,201d4a9d-685f-495d-aa2d-100756e77441,7138.21,Bank Transfer,1
2025-01-30 18:25:38,123.240.87.200,Japan,9,Data Scientist,,200,/prototype.php,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/52.0.890.0 Safari/535.0",7464e4f1-7347-4fea-a9da-ee9d16494b63,8806.27,Credit Card,4
2025-03-28 23:25:24,71.45.48.133,France,1,AI Solutions Architect,Promotional Event,200,/event.php,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.845.0 Safari/531.1",b70c3571-c18e-4d9e-8915-f222ea25cc1d,1451.8,Credit Card,2
2025-03-13 04:31:05,67.2.104.106,Germany,9,Product Manager,AI-Powered Virtual Assistant,304,/scheduledemo.php,Opera/8.64.(X11; Linux x86_64; pt-PT) Presto/2.9.183 Version/11.00,4447a886-2dd0-4f5c-a98b-307116320c81,8211.72,Credit Card,5
2025-03-11 13:22:38,12.184.5.139,Zimbabwe,9,AI Research Scientist,,200,/images/events.jpg,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/56.0.826.0 Safari/531.0",2d1c689c-c88b-4d66-9a09-a67fa3214613,5757.99,PayPal,3
2025-02-05 00:47:09,3.68.113.247,France,5,Software Engineer,AI-Powered Virtual Assistant,404,/scheduledemo.php,Opera/9.56.(X11; Linux x86_64; sl-SI) Presto/2.9.177 Version/12.00,80623cdb-a99d-4a7a-b67f-aef48bb751cd,7998.01,PayPal,4
2025-01-13 04:24:31,30.19.201.136,Netherlands,8,Digital Transformation Consultant,AI-Powered Virtual Assistant,404,/scheduledemo.php,Opera/8.18.(X11; Linux i686; nhn-MX) Presto/2.9.166 Version/11.00,9900d4d1-9087-4e36-97b1-918882649a7e,2242.47,Debit Card,1
2025-03-11 02:28:49,132.85.174.61,France,1,Data Scientist,,304,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),fde9df8a-e00a-40fc-9f15-ea6d9bb5859b,3949.78,Bank Transfer,5
2025-02-08 13:48:27,182.235.165.126,USA,7,User  Experience (UX) Designer,Scheduled Demo,304,/prototype.php,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8085-09-12 03:00:12 Firefox/3.8,f401d985-8579-4bc2-9f92-cd7b1a5ffe75,5895.59,PayPal,4
2025-03-14 00:23:45,105.207.23.207,France,2,User  Experience (UX) Designer,,200,/event.php,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7 rv:3.0; szl-PL) AppleWebKit/535.15.7 (KHTML, like Gecko) Version/5.1 Safari/535.15.7",7719a335-651f-4422-a986-f0305564aa81,6914.65,Credit Card,1
2025-03-11 03:23:34,67.94.92.37,Brazil,2,Data Scientist,AI-Powered Virtual Assistant,200,/index.html,Opera/8.12.(X11; Linux i686; ug-CN) Presto/2.9.166 Version/12.00,4797b21b-87c5-4f3c-9ff5-c420a05b2367,3854.35,Credit Card,2
2025-02-26 14:47:09,169.71.241.114,Canada,9,AI Solutions Architect,Scheduled Demo,304,/event.php,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),2a587934-e9b1-4c19-bf0c-97c835ba2a6a,4176.07,Debit Card,1
2025-02-20 11:43:17,123.3.53.61,Russia,5,AI Solutions Architect,Promotional Event,304,/index.html,Mozilla/5.0 (Android 3.0; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,c66fa5e6-0338-4c7b-a4aa-d6b94ee7107c,1917.4,PayPal,3
2025-03-23 04:19:51,152.105.34.148,Jamaica,8,Marketing Specialist,AI-Powered Virtual Assistant,404,/images/events.jpg,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/30.0.863.0 Safari/535.2",59215174-0278-4ca4-bf7f-de9b692ab687,8249.07,Debit Card,2
2025-01-05 14:17:42,86.224.79.105,France,5,Software Engineer,AI-Powered Virtual Assistant,404,/index.html,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.5.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.5.3",46c5de39-3e3a-45a9-9f6f-09a311e69e27,6135.69,Bank Transfer,2
2025-03-12 07:37:12,50.146.172.68,Jamaica,6,AI Solutions Architect,Promotional Event,304,/scheduledemo.php,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.6.7 (KHTML, like Gecko) Version/4.0.1 Safari/532.6.7",62ed6415-a26c-4000-9b7a-7e68340f1cae,6519.64,PayPal,4
2025-02-13 00:44:40,28.162.211.154,India,10,Technical Support Specialist,Scheduled Demo,304,/index.html,Mozilla/5.0 (Android 2.3.7; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,0910353f-5de3-4871-b8d6-fe3d91d430ad,1755.98,Debit Card,2
2025-03-31 00:19:09,174.204.115.138,France,10,User  Experience (UX) Designer,AI-Powered Virtual Assistant,304,/images/events.jpg,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/45.0.865.0 Safari/534.0",1cc6cc6a-b46e-43ab-8032-c488b678b487,6171.16,Debit Card,1
2025-03-03 20:57:41,38.206.16.93,Spain,2,Product Manager,Promotional Event,200,/scheduledemo.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pap-AW) AppleWebKit/535.7.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.7.3",f1829508-0bc0-4b70-a700-a346e12b2466,2839.47,Credit Card,2
2025-02-13 01:25:28,214.154.205.195,Zambia,3,Marketing Specialist,AI-Powered Virtual Assistant,200,/scheduledemo.php,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),5c9e4443-8d56-435a-8890-bea4c62867b4,4846.65,Debit Card,4
2025-02-05 11:04:53,156.76.166.6,France,7,Digital Transformation Consultant,Promotional Event,304,/index.html,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),c5a2844a-52f5-4088-b005-673be5202232,9917.43,PayPal,3
2025-02-18 09:15:44,147.252.206.75,Spain,1,Digital Transformation Consultant,,304,/index.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/45.0.836.0 Mobile/62X958 Safari/533.0",bbc59dda-e33d-43e1-83c6-7edcc5730ccf,9230.58,Credit Card,2
2025-03-06 22:58:58,165.49.229.105,Zimbabwe,5,Software Engineer,,404,/event.php,Opera/8.99.(Windows NT 5.0; he-IL) Presto/2.9.162 Version/10.00,7c9195fd-faa9-4fc3-bddb-1c5d05754324,9591.51,Debit Card,5
2025-02-25 02:58:41,32.71.106.147,Netherlands,4,Data Scientist,,404,/event.php,Opera/8.26.(X11; Linux x86_64; sl-SI) Presto/2.9.170 Version/10.00,9bfd4cf0-70f8-485c-8611-77c7a6429daf,9550.46,Credit Card,3
2025-02-27 14:34:14,53.112.228.165,China,10,Data Scientist,Scheduled Demo,404,/prototype.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; nr-ZA) AppleWebKit/531.23.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.23.3",5adc57cd-34cc-479c-b244-865a74275540,6094.39,PayPal,3
2025-02-24 00:16:57,14.93.36.78,France,2,User  Experience (UX) Designer,,404,/index.html,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/52.0.834.0 Safari/536.1",9f459a7f-625e-4635-b8d4-db02665b09ff,5118.66,Credit Card,3
2025-01-25 08:31:24,115.224.45.232,Portugal,9,Software Engineer,,404,/index.html,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.20.1 (KHTML, like Gecko) Version/5.0 Safari/531.20.1",99751c01-2aa4-4007-a960-255dc03de096,8967.79,PayPal,3
2025-02-07 04:08:09,77.36.92.222,USA,3,AI Research Scientist,Promotional Event,404,/images/events.jpg,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/52.0.871.0 Mobile/93A421 Safari/532.0",df7ebb59-b35c-45d4-abd0-bd3385aa3f32,3911.25,Debit Card,1
2025-03-16 12:57:50,168.195.248.110,Jamaica,4,Marketing Specialist,,200,/prototype.php,Mozilla/5.0 (Android 3.2.4; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,0ffacea3-1bb2-4949-b723-45e665714c31,9321.6,Bank Transfer,5
2025-01-05 20:32:13,216.125.200.82,Portugal,2,Data Scientist,Scheduled Demo,404,/event.php,Opera/8.39.(Windows NT 4.0; sw-TZ) Presto/2.9.177 Version/10.00,07889ddd-5eea-4656-9d0d-dab5dd6b148d,8244.61,Debit Card,3
2025-03-02 04:08:53,70.104.122.186,Portugal,6,Marketing Specialist,Scheduled Demo,200,/scheduledemo.php,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/62.0.851.0 Safari/531.1",eb73b424-61f7-45a9-9a1a-047ae9e9d1fd,5138.24,PayPal,2
2025-03-31 23:42:01,208.83.115.162,Spain,2,Marketing Specialist,,304,/index.html,Opera/9.89.(Windows NT 6.0; zu-ZA) Presto/2.9.177 Version/11.00,19b93145-890e-437b-97ec-e73963a0ebf0,3476.52,Debit Card,1
2025-03-20 20:28:07,169.73.90.219,Brazil,4,Business Analyst,Promotional Event,200,/prototype.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.4q0269.0 Mobile/41K558 Safari/532.1",3e53983f-7fb2-4509-a5f3-3d4ed0eb4e9e,2186.41,PayPal,3
2025-03-16 21:47:17,118.181.31.24,India,9,AI Research Scientist,AI-Powered Virtual Assistant,304,/index.html,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0),1babe085-c02d-454a-afc2-58d82d16aa84,6436.8,Credit Card,2
2025-04-01 18:58:14,193.216.182.180,Japan,9,Technical Support Specialist,Scheduled Demo,304,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),6f458a39-8322-4dae-9d60-83f1437ba419,1779.39,PayPal,5
2025-01-01 11:44:08,34.90.255.252,Netherlands,4,User  Experience (UX) Designer,,200,/prototype.php,"Mozilla/5.0 (Windows 95) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/49.0.891.0 Safari/531.0",178aa760-e3ac-41cb-8e99-60d0be55b660,2164.41,Bank Transfer,2
2025-01-18 08:01:01,79.83.191.3,India,3,Technical Support Specialist,Scheduled Demo,304,/prototype.php,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6694-11-13 21:42:07 Firefox/3.6.17,16e800f6-50a3-4726-80b6-6242159f4622,8604.05,Bank Transfer,4
2025-02-05 12:37:22,213.246.240.11,Netherlands,5,AI Research Scientist,,304,/event.php,Mozilla/5.0 (Windows NT 10.0; mt-MT; rv:1.9.0.20) Gecko/4888-09-26 11:05:41 Firefox/3.6.17,e5bc2df6-9e5a-4269-9bec-83f39e27c0f3,4224.0,Credit Card,3
2025-02-11 13:29:13,141.179.211.235,France,7,Digital Transformation Consultant,,404,/images/events.jpg,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/33.0.827.0 Mobile/36A771 Safari/532.0",2011948f-21d1-4ef0-a359-1f7b2c3324a1,8686.97,Credit Card,1
2025-02-11 04:09:57,68.179.8.69,Germany,1,Software Engineer,,200,/event.php,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/34.0.852.0 Mobile/51T299 Safari/534.1",f8c787f5-4681-4271-bd65-1d44eb856d85,6023.84,Credit Card,4
2025-02-10 21:52:15,99.127.187.114,India,1,Business Analyst,Scheduled Demo,404,/scheduledemo.php,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3 rv:5.0; et-EE) AppleWebKit/535.30.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.30.7",095d0746-5dc4-4fd8-bed9-3e56e15235ed,6013.22,Debit Card,4
2025-02-02 00:59:48,35.238.250.109,Netherlands,10,Data Scientist,,404,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),20bcecc8-7eab-4e81-b1fa-3a9780e66d1d,4849.85,Bank Transfer,5
2025-02-08 09:45:39,151.186.118.69,Portugal,8,Product Manager,AI-Powered Virtual Assistant,304,/scheduledemo.php,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3 rv:5.0; lb-LU) AppleWebKit/533.37.1 (KHTML, like Gecko) Version/5.0 Safari/533.37.1",051ba6d8-50bd-425e-9ff2-97bebb497960,1481.18,PayPal,2
2025-02-28 19:18:45,206.42.0.48,Netherlands,5,AI Research Scientist,,200,/event.php,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.827.0 Safari/533.1",f76e7a29-e54d-4df0-904b-72cfac2c6a47,2619.21,Bank Transfer,3
2025-03-11 02:38:01,43.221.244.133,Spain,8,Product Manager,,200,/scheduledemo.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),9a9a7dd4-5298-44c8-8bde-641c53a62c44,8743.69,PayPal,4
2025-01-31 18:39:24,155.63.113.168,Brazil,3,Software Engineer,,200,/event.php,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/51.0.839.0 Safari/535.0",9c8c48bc-aca2-4901-a4d9-b5b13227ebff,9662.91,PayPal,2
2025-02-28 00:04:18,150.235.184.199,Canada,5,Digital Transformation Consultant,AI-Powered Virtual Assistant,404,/scheduledemo.php,Opera/8.56.(Windows NT 5.01; gu-IN) Presto/2.9.185 Version/11.00,cf77f841-1ccd-459d-811c-ac8cc759e886,6140.13,Bank Transfer,1
2025-02-10 11:54:51,101.118.142.119,India,2,Business Analyst,,200,/images/events.jpg,Opera/8.17.(X11; Linux i686; fur-IT) Presto/2.9.173 Version/11.00,e4ee0183-1753-4f90-89e4-8b03c140b1be,2619.54,Bank Transfer,4
2025-01-12 21:18:15,186.197.57.17,Australia,10,AI Research Scientist,,404,/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0 rv:6.0; apn-IN) AppleWebKit/535.42.3 (KHTML, like Gecko) Version/4.0.5 Safari/535.42.3",6144d306-43c0-4d0e-814d-183314e570cb,4206.06,PayPal,5
2025-01-22 02:21:10,135.189.71.250,France,6,User  Experience (UX) Designer,,304,/images/events.jpg,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/22.0.819.0 Safari/532.1",67e26d61-df91-43fe-a2c1-ee8d826a724e,5612.79,Bank Transfer,1
2025-01-08 23:14:44,65.87.6.36,Russia,8,AI Solutions Architect,,304,/images/events.jpg,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/28.0.834.0 Safari/532.1",baee9464-97a7-47fe-bd82-2c7ce0fa0d24,6629.43,PayPal,2
2025-02-09 21:19:47,109.196.67.193,Zimbabwe,2,Business Analyst,Promotional Event,404,/event.php,Mozilla/5.0 (Windows NT 4.0; ka-GE; rv:1.9.2.20) Gecko/4709-05-20 17:03:11 Firefox/8.0,2b0416d8-5dde-4151-9770-f55baa65d7f7,1498.72,Bank Transfer,5
2025-03-11 19:33:25,52.107.227.224,Canada,3,Business Analyst,,404,/scheduledemo.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; unm-US) AppleWebKit/535.26.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.26.2",eca69d39-4ac5-4953-87fe-e2effe5e299c,9328.89,PayPal,5
2025-02-10 08:21:10,15.120.8.70,Australia,10,AI Research Scientist,,200,/images/events.jpg,Opera/9.40.(X11; Linux x86_64; az-IN) Presto/2.9.179 Version/12.00,8cbb1776-8378-49dd-8746-8298c410067b,4194.49,PayPal,5
2025-01-09 01:15:59,193.72.200.74,Japan,1,User  Experience (UX) Designer,AI-Powered Virtual Assistant,200,/images/events.jpg,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4 rv:4.0; sa-IN) AppleWebKit/534.28.1 (KHTML, like Gecko) Version/5.0 Safari/534.28.1",ca02f74d-39f3-43b2-9005-1bb13ddc18b3,9117.17,PayPal,1
2025-01-18 02:33:01,52.22.32.19,France,10,AI Solutions Architect,Scheduled Demo,200,/scheduledemo.php,Opera/8.31.(X11; Linux i686; ts-ZA) Presto/2.9.162 Version/11.00,07a4981d-9582-445f-a04c-9bd8c2ad7ecf,9944.6,Bank Transfer,2
2025-03-27 12:10:49,87.224.27.158,UK,4,Product Manager,,200,/index.html,Opera/9.94.(X11; Linux x86_64; os-RU) Presto/2.9.167 Version/11.00,7a32e697-bd34-4c2f-80a0-30f0dc17b887,9096.7,Credit Card,5
2025-01-18 15:18:45,98.43.122.22,Australia,1,Software Engineer,,200,/index.html,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6712-04-29 10:03:34 Firefox/3.8,96e603df-65cd-4529-99ae-fab34069e341,6732.74,Credit Card,1
2025-03-01 14:38:09,64.16.69.194,Canada,7,Product Manager,,304,/prototype.php,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9412-10-29 22:54:12 Firefox/15.0,25ab5b5a-059f-4e2a-b8d4-0c90016b572d,4538.91,Credit Card,1
2025-02-27 09:07:27,59.204.77.248,Zambia,9,Business Analyst,,200,/images/events.jpg,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/52.0.815.0 Safari/533.2",da1d5f94-a517-4f20-89be-455966528f1b,7219.28,Debit Card,1
2025-02-04 02:08:02,49.14.220.241,Zambia,4,Data Scientist,AI-Powered Virtual Assistant,304,/scheduledemo.php,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/30.0.801.0 Safari/533.2",bab3c6d3-32f2-4bbe-91b0-67d6c920ed57,9059.74,Credit Card,2
2025-03-08 08:29:54,215.247.19.63,Spain,6,Business Analyst,Scheduled Demo,304,/images/events.jpg,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1 rv:2.0; dz-BT) AppleWebKit/533.21.5 (KHTML, like Gecko) Version/4.0.5 Safari/533.21.5",7d55abb1-9ddf-44b5-8aed-cb7d2c3fbe90,1043.89,Debit Card,4
2025-02-02 07:57:44,100.28.199.69,UK,2,AI Research Scientist,AI-Powered Virtual Assistant,404,/images/events.jpg,Opera/9.38.(Windows NT 6.1; quz-PE) Presto/2.9.190 Version/11.00,639f2d06-83d2-4b99-8482-97db2dc019ba,2212.85,Debit Card,1
2025-03-25 06:54:56,33.156.100.152,France,7,Product Manager,Scheduled Demo,200,/scheduledemo.php,Opera/9.19.(X11; Linux x86_64; bem-ZM) Presto/2.9.183 Version/10.00,a93c3d5d-5a1d-4fad-91c5-98e17a2edb33,8275.46,Debit Card,3
2025-03-08 06:23:16,92.166.32.79,Portugal,3,Technical Support Specialist,Promotional Event,304,/images/events.jpg,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),f0ecf435-5d5c-48e0-8a38-1438a5e5cc8e,8917.02,PayPal,5
2025-03-21 00:33:45,112.156.186.219,Russia,1,Data Scientist,,404,/index.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/38.0.829.0 Safari/534.1",38ef43b9-99e2-43de-95c0-bf1f19f78d05,6062.04,PayPal,4
2025-03-14 02:52:20,135.109.30.99,Brazil,5,Technical Support Specialist,,404,/images/events.jpg,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.27.6 (KHTML, like Gecko) Version/4.1 Safari/534.27.6",85c479ac-acef-465e-8ad5-477da2dbc368,9853.12,Credit Card,5
